amateur,country_code,player_name,country,dg_id
0,USA,"Hoag, Bo",United States,14081
0,AUS,"Hocknull, Craig",Australia,15428
0,USA,"Hodge, Jonathan",United States,13520
0,USA,"Hodges, Lee",United States,25157
0,USA,"Hoelzer, Brandon",United States,26521
0,NIR,"Hoey, Michael",Northern Ireland,7303
0,USA,"Hoey, Rico",United States,23504
1,USA,"Hoff, Brandon",United States,31254
0,USA,"Hoffman, Charley",United States,5768
0,USA,"Hoffmann, Morgan",United States,14082
0,unknown,"Hofman, Noah",unknown,10058663
0,USA,"Hogan, Kyle",United States,27971
0,AUS,"Hogan, Robert",Australia,23085
0,USA,"Hoge, Tom",United States,15575
0,DEN,"Hojgaard, Nicolai",Denmark,23602
0,DEN,"Hojgaard, Rasmus",Denmark,23838
0,USA,"Holcomb, William",United States,30667
0,USA,"Holland, Charlie",United States,17392
0,RSA,"Hollick, Michael",South Africa,15993
0,USA,"Holmes, David",United States,13973
0,USA,"Holmes, Derek",United States,28322
0,USA,"Holmes, J.B.",United States,7959
0,USA,"Holmes, Steve",United States,7464
0,USA,"Holt, Ian",United States,25036
0,USA,"Homa, Max",United States,17538
0,USA,"Homan, Wes",United States,14802
0,AUS,"Hopewell, Hayden",Australia,23317
0,USA,"Hopfinger, Brad",United States,18190
0,USA,"Hopke, Wehman",United States,24542
0,USA,"Hopper, Michael",United States,19359
0,JPN,"Horikawa, Mikumu",Japan,15056
0,RSA,"Horne, Keith",South Africa,6165
0,USA,"Horschel, Billy",United States,11276
0,ENG,"Horsey, David",England,11230
0,ENG,"Horsfield, Sam",England,19866
0,ESP,"Hortal, Antonio",Spain,14572
0,JPN,"Hoshino, Rikuya",Japan,19190
0,USA,"Hossler, Beau",United States,15470
0,USA,"Houtteman, Lee",United States,26765
0,NOR,"Hovland, Viktor",Norway,18841
0,USA,"Howard, Cory",United States,24743
0,ENG,"Howard, Paul",England,19510
0,USA,"Howe, Connor",United States,27625
0,AUS,"Howe, Quinton",Australia,15925
0,USA,"Howell III, Charles",United States,6892
0,ENG,"Howell, David",England,5718
0,SCO,"Howie, Craig",Scotland,24352
1,CZE,"Hruby, Petr",Czech Republic,26710
1,TPE,"Hua, Liu Yung",Chinese Taipei,19492
0,USA,"Huang, Franklin",United States,25080
0,CHN,"Huang, Wenyi",China,13466
0,USA,"Hubbard, Mark",United States,16333
0,USA,"Hudson, Bobby",United States,15449
0,USA,"Hudson, Daniel",United States,25037
0,USA,"Hudson, Rob",United States,18534
0,USA,"Hueber, Justin",United States,18590
0,USA,"Huff, Graysen",United States,19939
0,USA,"Huge, Maclain",United States,22211
0,USA,"Hughes, Brian",United States,18436
0,AUS,"Hughes, Jake",Australia,25500
0,CAN,"Hughes, Mackenzie",Canada,15556
0,RSA,"Hugo, Jean",South Africa,6304
0,USA,"Huh, John",United States,14606
0,NED,"Huizing, Daan",Netherlands,12650
0,DEN,"Huldahl, Jeppe Pape",Denmark,8353
0,USA,"Humphrey, Theo",United States,25081
0,TPE,"Hung, Chien-Yao",Chinese Taipei,11738
0,KOR,"Hur, Inhoi",Korea - Republic of,9635
0,USA,"Hurley III, Billy",United States,11046
0,IRL,"Hurley, Gary",Ireland,18657
0,USA,"Hurt, Austin",United States,29498
0,USA,"Huskey, Keenan",United States,26597
0,USA,"Huston, John",United States,707
0,SCO,"Hutcheon, Greig",Scotland,4882
0,USA,"Hutchins, Matt",United States,25835
0,ENG,"Hutchinson, Ben",England,27465
0,ENG,"Hutsby, Sam",England,11104
0,NZL,"Hutson, Mark",New Zealand,24284
0,KOR,"Hwang, Innchoon",Korea - Republic of,10078
0,KOR,"Hwang, Jaemin",Korea - Republic of,11995
0,KOR,"Hwang, Junggon",Korea - Republic of,14936
0,KOR,"Hyung-Seok, Seo",Korea - Republic of,17499
0,USA,"III, Frank Adams",United States,10049
0,JPN,"Ichihara, Kodai",Japan,12140
0,MAR,"Id Omar, Ayoub",Morocco,20681
0,SWE,"Idstam, Stefan",Sweden,23859
0,NZL,"Ieremia, Denzel",New Zealand,20918
0,USA,"Ihm, Steven",United States,17641
0,USA,"Ihrig, Gage",United States,26367
0,JPN,"Ikeda, Yuta",Japan,8236
0,JPN,"Ikemura, Tomoyo",Japan,18809
0,FIN,"Ilonen, Mikko",Finland,6929
0,USA,"Im, Daniel",United States,12971
0,KOR,"Im, Sungjae",Korea - Republic of,17488
0,JPN,"Imada, Ryuji",Japan,6414
0,JPN,"Imahira, Shugo",Japan,13485
0,RSA,"Immelman, Trevor",South Africa,5935
0,USA,"Imondi, Paul",United States,15956
0,JPN,"Inamori, Yuki",Japan,16165
0,USA,"India, Vince",United States,15793
0,KEN,"Indiza, Dismas",Kenya,7160
1,NED,"Ingham, Jack",Netherlands,29546
0,USA,"Inglis, Colin",United States,29499
0,MEX,"Inman, Manuel",Mexico,8569
0,MAS,"Irawan, Arie Ahmad",Malaysia,16111
0,USA,"Ireland, Jack",United States,29317
0,USA,"Ishee, Nic",United States,29500
0,JPN,"Ishika, Koichiro",Japan,16458
0,JPN,"Ishikawa, Ryo",Japan,12232
0,ENG,"Islam, Habebul",England,28733
1,MEX,"Islas, Jose Cristobal",Mexico,28142
0,SUI,"Iten, Marco",Switzerland,15593
0,JPN,"Iwasaki, Aguri",Japan,28203
0,JPN,"Iwata, Hiroshi",Japan,9099
0,JPN,"Izumida, Daijiro",Japan,14729
0,SCO,"Jacklin, Sean",Scotland,12006
1,USA,"Jackson, Isaiah",United States,26686
1,USA,"Jackson, Palmer",United States,30464
0,USA,"Jacobs, Carson",United States,23605
0,RSA,"Jacobs, Wade",South Africa,28960
0,DEN,"Jacobsen, Christian",Denmark,22671
0,USA,"Jacobsen, Peter",United States,109
0,SWE,"Jacobson, Freddie",Sweden,3846
0,FRA,"Jacquelin, Raphael",France,5784
0,GER,"Jaeger, Stephan",Germany,16394
0,AUS,"Jager, Matt",Australia,11830
0,USA,"Jahn, Charles",United States,29914
0,THA,"Jaidee, Thongchai",Thailand,5973
1,USA,"James, Benjamin",United States,29827
0,SCO,"Jamieson, Scott",Scotland,11397
0,THA,"Janewattananond, Jazz",Thailand,14368
0,KOR,"Jang, Dongkyu",Korea - Republic of,13919
0,USA,"Janzen, Lee",United States,892
1,COL,"Jaramillo, Esteban",Colombia,21244
1,USA,"Jarvis, Aaron",Cayman Islands,29328
0,RSA,"Jarvis, Casey",South Africa,26947
0,USA,"Jaworski, Zachary",United States,25996
0,USA,"Jeansonne, Nathan",United States,26662
0,PHI,"Jefferson Go, Lloyd",Philippines,15978
0,AUS,"Jeffress, Steven",Australia,7481
1,CZE,"Jelinek, Maximilian",Czech Republic,28731
0,USA,"Jelley, Brendon",United States,25038
0,USA,"Jenkins, Carter",United States,15456
0,DEN,"Jensen, Lasse",Denmark,10170
0,KOR,"Jeon, Galam",Korea - Republic of,21513
0,USA,"Jeon, Seokwon",United States,25281
0,KOR,"Jeon, Seonghyeon",Korea - Republic of,21514
0,KOR,"Jeong, Jin",Korea - Republic of,13573
0,RSA,"Jerling, Luke",South Africa,22039
0,USA,"Jertson, Marty",United States,15116
1,NED,"Ji, Jerry",Netherlands,24053
0,ESP,"Jimenez, Miguel A",Spain,3596
0,CHN,"Jin, Cheng",China,17351
0,CHN,"Jin, Daxing",China,15869
0,CHN,"Jin, Zihao",China,31187
0,BEL,"Joannes, Hugues",Belgium,11201
0,NOR,"Johannessen, Kristian Krogh",Norway,16421
0,NOR,"Johansen, Eirik Tage",Norway,11317
1,SWE,"Johansson, Leo",Sweden,24023
0,SWE,"Johansson, Niclas",Sweden,14893
0,GER,"John, Allen",Germany,10255
0,AUS,"John, Cameron",Australia,19390
0,USA,"Johnson, Chase",United States,25334
0,USA,"Johnson, Dustin",United States,12422
0,USA,"Johnson, Kamaiu",United States,28038
0,USA,"Johnson, Michael",United States,15120
0,USA,"Johnson, Neil",United States,9307
0,SWE,"Johnson, Richard S.",Sweden,1805
0,USA,"Johnson, Tom",United States,3349
0,USA,"Johnson, Zach",United States,6986
0,USA,"Johnson, Zach J.",United States,17619
0,ENG,"Johnston, Andrew",England,14666
0,SCO,"Johnston, Liam",Scotland,22631
0,USA,"Jolly, Stewart",United States,22354
0,ENG,"Jones, Benjamin",England,27316
0,AUS,"Jones, Brendan",Australia,6254
0,USA,"Jones, Jared",United States,29501
0,USA,"Jones, Kyle",United States,19867
0,AUS,"Jones, Matt",Australia,8605
0,BER,"Jones, Nick",Bermuda,30462
0,ENG,"Jones, Peter",England,25866
0,USA,"Jones, Steve",United States,112
1,SWE,"Jonsson, Tobias",Sweden,28686
0,SWE,"Jonzon, Michael",Sweden,5218
0,RSA,"Jordaan, Ruan",South Africa,28108
0,AUS,"Jordan, Damien",Australia,14353
0,ENG,"Jordan, Matthew",England,25601
0,DEN,"Jorgensen, Oliver",Denmark,20206
0,COL,"Jose Arizabaleta, Alvaro",Colombia,15246
1,TAN,"Joseph, Victor",Kenya,24517
0,IND,"Joshi, Khalin H",India,15156
0,RSA,"Joubert, Richard",South Africa,24626
0,ENG,"Joy, Luke",England,19314
0,USA,"Jr, Carlos Sainz",United States,14519
0,USA,"Jude, Davey",United States,23979
0,KEN,"Juma, Anthony",Kenya,28129
0,KOR,"Jung, Chanmin",Korea - Republic of,23248
0,KOR,"Jung, Hanmil",Korea - Republic of,23123
1,USA,"Jung, Peter",United States,25906
0,CAN,"Jung, Richard",Canada,24113
0,RSA,"Jung, Yubin",South Africa,15187
0,USA,"Jurgensen, Steve",United States,10001604
0,USA,"Justice, Grover",United States,7558
0,USA,"Juszczyk, Joseph",United States,15704
1,QAT,"Kaabi, Saleh Musbah Al",Qatar,17056
0,THA,"Kaewkanjana, Sadom",Thailand,19844
0,THA,"Kaewsiribandit, Tirawat",Thailand,18371
0,FIN,"Kahlos, Juuso",Finland,17724
0,JPN,"Kakazu, Terumichi",Japan,17899
0,FIN,"Kakko, Roope",Finland,9199
0,CAN,"Kalia, Sameer",Canada,23980
0,JPN,"Kameshiro, Junya",Japan,18496
0,RSA,"Kaminski, Rupert",South Africa,25576
0,RSA,"Kamte, James",South Africa,8271
0,RSA,"Kana, Fezekile",South Africa,25047
0,JPN,"Kanaya, Takumi",Japan,19729
0,USA,"Kang, Alex",United States,17531
0,USA,"Kang, Jeffrey",United States,21889
0,KOR,"Kang, Kyungnam",Korea - Republic of,7578
0,CAN,"Kang, Matt",Canada,18217
0,KOR,"Kang, Sung",Korea - Republic of,7881
0,IND,"Kapur, Shiv",India,9553
1,KEN,"Karanga, Michael",Kenya,28138
0,SWE,"Karlberg, Rikard",Sweden,9398
0,SWE,"Karlsson, Anton",Sweden,20405
0,SWE,"Karlsson, Robert",Sweden,4331
0,GRE,"Karmis, Peter",Greece,8427
0,USA,"Kartrude, Michael",United States,23469
0,FIN,"Kaske, Janne",Finland,14117
0,UGA,"Kasozi, Phillip",Uganda,19511
0,JPN,"Kataoka, Daisuke",Japan,11195
0,JPN,"Kataoka, Naoyuki",Japan,18994
0,JPN,"Katayama, Shingo",Japan,3770
0,GER,"Katich, Philipp",Germany,27503
0,JPN,"Katsuragawa, Yuto",Japan,20448
0,USA,"Kaufman, Smylie",United States,18631
0,IND,"Kaul, Kshitij Naveed",India,23825
1,USA,"Kawai, Evan",United States,28023
0,JPN,"Kawamoto, Riki",Japan,22844
0,JPN,"Kawamura, Masahiro",Japan,13530
0,USA,"Kaye, Jonathan",United States,3581
0,GER,"Kaymer, Martin",Germany,8117
0,IRL,"Kearney, Niall",Ireland,14396
0,USA,"Keffer, Geoff",United States,29918
0,USA,"Keiser, Brian",United States,28503
0,RSA,"Kelapile, Alpheus",South Africa,13727
0,USA,"Kellen, Jeffrey",United States,17546
1,SUI,"Keller, Marc",Switzerland,28963
0,USA,"Kelley, Blake",United States,25155
0,AUS,"Kelly, Andrew",Australia,14818
0,USA,"Kelly, Jerry",United States,5151
0,USA,"Kelly, John M.",United States,12084
0,USA,"Kelly, Sean",United States,21942
0,USA,"Kelly, Tee-K",United States,22979
0,USA,"Kelpin, Barrett",United States,18259
0,USA,"Kemmer, Dodge",United States,14865
0,USA,"Kendall, Skip",United States,2794
0,USA,"Kennedy, Blake",United States,23209
0,AUS,"Kennedy, Brad",Australia,6287
1,ENG,"Kennedy, Frank",England,28693
0,USA,"Kennedy, Troy",United States,7122
0,SWE,"Kennegard, Jesper",Sweden,11531
0,USA,"Kennerly, Billy",United States,15658
0,ENG,"Keogh, Adam",England,25575
0,USA,"Keppler, Jonathan",United States,26438
0,USA,"Kern, Ben",United States,25439
0,GER,"Keskari, Martin",Germany,14017
0,RSA,"Keun, Duane",South Africa,17198
0,NED,"Keunen, Lars",Netherlands,18953
0,USA,"Kevorkian, Jake",United States,23470
0,RSA,"Keyser, Mathiam",South Africa,18218
0,IND,"Khan, Rashid",India,12668
0,IND,"Khan, Shamim",India,7849
0,ENG,"Khan, Simon",England,6686
0,HKG,"Kho, Taichi",Hong Kong,24298
0,THA,"Khongwatmai, Phachara",Thailand,18149
0,MAS,"Khor, Kheng-Hwai",Malaysia,12533
0,KEN,"Kibugu, Mutahi",Kenya,25344
0,KEN,"Kibugu, Njoroge Njonge",Kenya,28139
0,GER,"Kieffer, Maximilian",Germany,12317
0,USA,"Killeen, J.J.",United States,12847
0,KOR,"Kim, Bio",Korea - Republic of,12188
0,KOR,"Kim, Bongsub",Korea - Republic of,15531
0,USA,"Kim, Chan",United States,15004
0,USA,"Kim, Charles",United States,28649
0,CAN,"Kim, Daniel",Canada,21890
0,KOR,"Kim, Dongeun",Korea - Republic of,23449
0,KOR,"Kim, Giwhan",Korea - Republic of,12993
0,KOR,"Kim, Hanbyeol",Korea - Republic of,18484
0,KOR,"Kim, Hongtaek",Korea - Republic of,17973
0,KOR,"Kim, Hyungsung",Korea - Republic of,11131
0,KOR,"Kim, Jaeho",Korea - Republic of,16197
0,KOR,"Kim, Jinsung",Korea - Republic of,15278
0,KOR,"Kim, Junsung",Korea - Republic of,15343
0,USA,"Kim, Justin",United States,30796
0,CAN,"Kim, Justin YW",Canada,17756
0,KOR,"Kim, Meenwhee",Korea - Republic of,11702
0,USA,"Kim, Michael",United States,17543
0,KOR,"Kim, Minjun",Korea - Republic of,15536
0,KOR,"Kim, Minkyu",Korea - Republic of,20780
0,KOR,"Kim, Seonghyeon",Korea - Republic of,21688
0,KOR,"Kim, Seunghyuk",Korea - Republic of,7716
0,KOR,"Kim, Si Woo",Korea - Republic of,14609
0,USA,"Kim, Sihwan",Korea - Republic of,13307
0,USA,"Kim, T.K.",United States,18349
0,KOR,"Kim, Taeho",Korea - Republic of,19666
0,KOR,"Kim, Taehoon",Korea - Republic of,7589
0,KOR,"Kim, Tom",Korea - Republic of,24766
0,KOR,"Kim, Yeongsu",Korea - Republic of,13486
0,ENG,"Kimsey, Nathan",England,18027
0,ENG,"King, Gary",England,17835
1,USA,"Kingsley, Harrison",United States,30649
0,RSA,"Kingston, James",South Africa,2931
0,SWE,"Kinhult, Marcus",Sweden,18514
0,USA,"Kinney, Tripp",United States,28586
0,JPN,"Kinoshita, Ryosuke",Japan,14904
1,KEN,"Kiragu, Daniel",Kenya,30763
0,USA,"Kirk, Chris",United States,12423
1,ENG,"Kirkwood, Dan",England,24346
0,KEN,"Kisia, Mike",Kenya,26090
0,USA,"Kisner, Kevin",United States,11328
0,USA,"Kitayama, Kurt",United States,21891
0,USA,"Kizzire, Patton",United States,13470
0,DEN,"Kjeldsen, Soren",Denmark,6149
0,AUS,"Klein, Douglas",Australia,22821
1,CZE,"Klein, Louis",Czech Republic,29775
1,SUI,"Kleu, Ronan",Switzerland,27066
1,NED,"Kloeth, Denny",Netherlands,31074
1,USA,"Kluver, Luke",United States,25320
0,USA,"Knade, Peter",United States,28146
0,USA,"Knapp, Jake",United States,19396
0,GER,"Knappe, Alexander",Germany,12318
0,USA,"Knauth, William",United States,30986
0,USA,"Kneen, Jake",United States,27652
0,USA,"Kneiser, George",United States,27658
0,ENG,"Knipes, Curtis",England,25976
0,USA,"Knoll, Alex",United States,12349
0,USA,"Knost, Colt",United States,12149
0,USA,"Knous, Jim",United States,16382
0,USA,"Knowles, Philip",United States,24562
0,SCO,"Knox, Russell",Scotland,13831
0,FRA,"Ko, Jeong Weon",France,26213
0,JPN,"Kobayashi, Masanori",Japan,1599
0,JPN,"Kobayashi, Shintaro",Japan,10560
0,USA,"Kobren, Jared C.",United States,27628
0,USA,"Koch, Greg",United States,28323
0,USA,"Kocher, David",United States,26139
0,IND,"Kochhar, Karandeep",India,23056
0,JPN,"Kodai, Tatsuya",Japan,11197
0,JPN,"Kodaira, Satoshi",Japan,13531
0,USA,"Koepka, Brooks",United States,16243
0,USA,"Koepka, Chase",United States,21997
0,NOR,"Kofstad, Espen",Norway,13349
0,KOR,"Koh, Guntaek",Korea - Republic of,22649
0,USA,"Kohles, Ben",United States,16395
0,USA,"Koivisto, Tyler",United States,27775
0,FIN,"Koivu, Kim",Finland,20071
0,RSA,"Kok, Dylan",South Africa,23613
0,RSA,"Kok, Johan",South Africa,8601
0,RSA,"Kok, Michael",South Africa,24628
0,SWE,"Kokocinski, Malcolm",Sweden,17110
0,USA,"Kokrak, Jason",United States,12337
0,GER,"Kolbing, Jonas",Germany,12360
0,AUS,"Kong, Hyunsik",Australia,26019
0,ENG,"Konig, Harry",England,23288
0,THA,"Kooratanapisan, Suttijet",Thailand,15150
0,AUT,"Kopp, Alexander",Austria,26935
0,RSA,"Korb, Ruan",South Africa,24575
0,FIN,"Korhonen, Mikko",Finland,9252
0,CZE,"Korinek, Ales",Czech Republic,17865
0,USA,"Korte, Chris",United States,26124
0,JPN,"Kosaihira, Yuwa",Japan,15314
0,USA,"Koser, Taylor",United States,25321
0,USA,"Kountakis, Emmanuel",United States,25158
0,NED,"Kouwenaar, Koen",Netherlands,25602
0,USA,"Kozan, Andrew",United States,19430
0,JPN,"Kozuma, Jinichiro",Japan,14209
0,NED,"Kraai, Stan",Netherlands,24054
0,USA,"Kraft, Greg",United States,5049
0,USA,"Kraft, Kelly",United States,15852
0,THA,"Kraivixien, Amarin R",Thailand,24946
0,GER,"Kramer, Max",Germany,9220
0,USA,"Kring, Kevin",United States,16308
0,DEN,"Kristensen, Nicolai",Denmark,18857
0,ISL,"Kristjansson, Gudmundur",Iceland,22996
0,USA,"Kropp, William",United States,18193
0,RSA,"Kruger, Jbe'",South Africa,11978
0,RSA,"Kruyswijk, Jacques",South Africa,16896
1,CHN,"Kuang, Yang",China,25723
1,AUT,"Kubin, Laurenz",Austria,26460
0,USA,"Kuchar, Matt",United States,6169
0,USA,"Kuest, Peter",United States,27600
0,AUS,"Kulacz, Rick",Australia,10839
0,IND,"Kumar, Ashok",India,7426
0,IND,"Kumar, Chiragh",India,10764
0,IND,"Kumar, Kapil",India,14472
0,IND,"Kumar, Mukesh",India,5043
0,IND,"Kumar, Sanjeev L",India,19185
0,RSA,"Kunneke, Conway",South Africa,21444
0,GER,"Kunzenbacher, Julian",Germany,18842
0,USA,"Kupcho, Steven",United States,26748
0,JOR,"Kurdi, Shergo",Jordan,23074
0,KOR,"Kwon, Luke",Korea - Republic of,25664
0,KOR,"Kwon, Osang",Korea - Republic of,20782
0,FRA,"LaCroix, Frederic",France,23733
0,USA,"LaRue, Bogle",United States,28319
0,USA,"Labritz, Rob",United States,7167
0,NED,"Lafeber, Maarten",Netherlands,5843
0,SWE,"Lagergren, Joakim",Sweden,14780
0,USA,"Lagodich, Logan",United States,25210
0,IND,"Lahiri, Anirban",India,12669
1,HKG,"Lai, Jonathan",Hong Kong,25724
0,SCO,"Laird, Martin",Scotland,9586
0,HKG,"Lam, Steven",Hong Kong,13569
0,USA,"Lamb, Davis",United States,29324
0,ENG,"Lamb, Matty",England,26838
0,USA,"Lamb, Rick",United States,18869
0,USA,"Lamely, Derek",United States,9195
0,GER,"Lampert, Moritz",Germany,13438
1,RSA,"Lamprecht, Christo",South Africa,24343
0,USA,"Lancaster, Neal",United States,4199
0,FRA,"Lando-Casanova, Jerome",France,14040
0,USA,"Landry, Andrew",United States,14000
0,USA,"Lane, Joey",United States,26105
0,FRA,"Langasque, Romain",France,16652
0,GER,"Langer, Bernhard",Germany,290
0,SWE,"Langfors, Per",Sweden,20414
0,USA,"Langhoff, John",United States,25226
0,ENG,"Langley, David",England,27124
0,USA,"Langley, Scott",United States,14700
0,USA,"Lansburgh, Peter",United States,22922
0,USA,"Lanting, Ben",United States,27626
0,USA,"Lapa, Kolton",United States,27671
0,ITA,"Laporta, Francesco",Italy,14987
1,FRA,"Larcelet, Charles",France,24017
0,ESP,"Larrazabal, Pablo",Spain,9133
0,USA,"Larson, Jesse",United States,14188
0,PHI,"Lascuna, Antonio",Philippines,6472
0,USA,"Lashley, Nate",United States,10943
0,USA,"Latimer, Nicholas",United States,25997
0,USA,"Lauer, Seath",United States,15121
0,AUS,"Lautee, Andre",Australia,22956
0,SCO,"Law, David",Scotland,14784
0,IRL,"Lawlor, Brendan",Ireland,26988
0,USA,"Lawrence, Jr, Mark",United States,29889
0,RSA,"Lawrence, Thriston",South Africa,18105
0,SCO,"Lawrie, Paul",Scotland,5105
0,AUS,"Lawson, Deyen",Australia,15885
0,AUS,"Laycock, Scott",Australia,3472
1,FRA,"Le Goff, Hugo",France,30383
0,USA,"LeBrun, Steve",United States,7099
0,AUS,"Leaney, Stephen",Australia,4889
0,USA,"Leaver, Grant",United States,14682
0,USA,"Lebioda, Hank",United States,21943
0,MEX,"Lebrija, Roberto",Mexico,16706
0,AUT,"Lechner, Maximilian",Austria,21667
0,CAN,"Lecuyer, Steven",Canada,16336
0,ARG,"Ledesma, Nelson",Argentina,15239
0,USA,"Lee, Alex",United States,29169
0,USA,"Lee, Brandon",United States,18296
0,KOR,"Lee, Chang Gi",Korea - Republic of,24334
0,TPE,"Lee, Chieh-Po",Chinese Taipei,16563
0,SCO,"Lee, Craig",Scotland,4398
0,KOR,"Lee, Daihan",Korea - Republic of,17493
0,NZL,"Lee, Danny",New Zealand,11826
0,USA,"Lee, David",United States,21892
0,KOR,"Lee, Donghwan",Korea - Republic of,8211
0,KOR,"Lee, Dongmin",Korea - Republic of,14610
0,USA,"Lee, Donny",United States,16811
0,KOR,"Lee, Hyungjoon",Korea - Republic of,15796
0,KOR,"Lee, Jaekyeong",Korea - Republic of,19047
0,USA,"Lee, Joshua",United States,24493
0,KOR,"Lee, Junghwan",Korea - Republic of,13498
0,AUS,"Lee, Junseok",Australia,16006
0,KOR,"Lee, Kyeongjun",Korea - Republic of,21524
0,KOR,"Lee, Kyounghoon",Korea - Republic of,13497
0,AUS,"Lee, Min Woo",Australia,16841
0,USA,"Lee, Richard H.",United States,15233
0,CAN,"Lee, Richard Taehoon",Canada,12413
0,BRA,"Lee, Rodrigo",Brazil,17237
0,FIJ,"Lee, Sam",Fiji,18861
0,KOR,"Lee, Sanghee",Korea - Republic of,13923
0,KOR,"Lee, Soomin",Korea - Republic of,14614
0,KOR,"Lee, Taehee",Korea - Republic of,11156
0,USA,"Lee, Tain",United States,16598
0,USA,"Lee, Walker",United States,23543
0,AUS,"Lee, Wonjoon",Australia,10713
1,FRA,"Legendre, Nathan",France,26732
0,USA,"Lehman, Tom",United States,757
1,KEN,"Leijrma, John",Kenya,29228
0,AUS,"Leishman, Marc",Australia,7649
0,GER,"Leitmannstetter, Aaron",Germany,20374
0,SWE,"Lemke, Niklas",Sweden,10418
0,POR,"Lencart Silva, Pedro",Portugal,22813
0,SWE,"Lengden, Oscar",Sweden,20410
0,CHI,"Leon, Horacio",Chile,13621
0,CHI,"Leon, Hugo",Chile,13619
0,CAN,"Leonard, Brendan",Canada,23740
0,USA,"Leonard, Justin",United States,5603
0,MAS,"Leong, Ben",Malaysia,8612
1,BER,"Leseur, Kenny",Bermuda,27328
0,SVK,"Leskovar, Anze",Slovenia,21958
0,IRL,"Lester, Rowan",Ireland,28354
0,USA,"Letson, Doug",United States,19746
0,MAS,"Leun-Kwang, Kim",Malaysia,14870
0,ENG,"Levermore, Jason",England,10137
0,FRA,"Levet, Thomas",France,2141
0,USA,"Levin, Spencer",United States,8199
0,FRA,"Levy, Alexander",France,14973
1,USA,"Lewis, Bryce",United States,30023886
0,ENG,"Lewis, Tom",England,15164
0,ENG,"Lewton, Steve",England,12838
0,MAR,"Lguirati, Ayoub",Morocco,18246
0,CHN,"Li, Haotong",China,15310
0,CHN,"Li, Jianshan",China,19260
0,CHN,"Li, Xinyang",China,15870
0,CHN,"LianWei, Zhang",China,3654
0,CHN,"Liang, WC",China,6470
0,USA,"Lickliter II, Frank",United States,5708
0,CZE,"Lieser, Ondrej",Czech Republic,13390
0,USA,"Lilleboe, Eric",United States,27804
0,SWE,"Lilliedahl, Linus",Sweden,25222
0,POR,"Lima, Jose-Filipe",Portugal,7868
0,THA,"Limbhasut, KK",Thailand,22904
0,THA,"Limpipolpaibul, Thaya",Thailand,24317
0,MYA,"Lin, Naing Niang",Myanmar,14493
0,TPE,"Lin, Wen-Tang",Chinese Taipei,6433
1,CHN,"Lin, Yuxin",China,18983
0,FRA,"Linard, Thomas",France,15337
0,USA,"Lincicome, Brittany",United States,25316
0,SWE,"Lindberg, Mikael",Sweden,20084
0,FIN,"Lindell, Oliver",Finland,20085
0,USA,"Lindheim, Nicholas",United States,16713
0,SWE,"Lingmerth, David",Sweden,14815
0,USA,"Linton, Ryan",United States,16309
0,AUT,"Lipold, Lukas",Austria,18585
0,ITA,"Lipparelli, Edoardo Raffaele",Italy,17894
0,USA,"Lipsky, David",United States,15980
0,USA,"Liringis, Matt",United States,24942
0,AUS,"Lisk, Matthew",Australia,21154
0,AUS,"List, Danny",Australia,24170
0,USA,"List, Luke",United States,7960
0,CHN,"Liu, Chun",China,18386
0,CHN,"Liu, Kaiwen",China,29543
0,CHN,"Liu, Yanwei",China,16156
0,CHN,"Liu, Zehao",China,22550
0,ENG,"Lloyd, Chris",England,15201
0,USA,"Loar, Edward",United States,6938
0,USA,"Lobel, Sasha",United States,27482
0,USA,"Locke, Griffen",United States,29996
0,SCO,"Locke, Sam",Scotland,25315
0,USA,"Logue, Isaiah",United States,26827
0,IND,"Lohan, Abhinav",India,15157
0,RSA,"Lombard, Zander",South Africa,16897
0,AUS,"Lonard, Peter",Australia,4122
0,POR,"Londot Lopes, Vitor",Portugal,20971
0,USA,"Long, Adam",United States,15473
1,USA,"Long, Beni",Canada,30890
0,GER,"Long, Hurly",Germany,25138
0,USA,"Long, Jace",United States,17547
0,ENG,"Long, Joe",England,27984
0,USA,"Long, Luke",United States,31193
0,NZL,"Long, Michael",New Zealand,4865
0,USA,"Longbella, Thomas",United States,29689
0,USA,"Longmire, David",United States,24538
0,USA,"Looper, Ken",United States,17327
0,ESP,"Lopez-Chacarra, Eugenio",Spain,26745
1,USA,"Lorenz, Ben",United States,29768
0,FRA,"Lorenzo-Vera, Michael",France,9675
1,USA,"Lotter, Reed",United States,28147
0,RSA,"Loubser, Herman",South Africa,21197
0,USA,"Loupe, Andrew",United States,15318
0,USA,"Love III, Davis",United States,3464
0,USA,"Love IV, Dru",United States,21135
0,CAN,"Love, James",Canada,8130
0,USA,"Love, Sam",United States,18632
0,USA,"Lovelady, Tom",United States,22068
0,USA,"Lovemark, Jamie",United States,11382
0,MAS,"Low, Khai Jei",Malaysia,16112
0,USA,"Lowe, Taylor",United States,30339
0,USA,"Lower, Justin",United States,17723
0,IRL,"Lowry, Shane",Ireland,13900
0,AUS,"Loypur, Daniel J",Australia,17065
0,TPE,"Lu-Sen, Lien",Chinese Taipei,11582
0,THA,"Luangphetcharaporn, Naras",Thailand,19327
0,USA,"Lucas, Kevin",United States,18713
0,AUS,"Luck, Curtis",Australia,16842
0,NED,"Luiten, Joost",Netherlands,10158
0,SCO,"Lumsden, Ryan",Scotland,25082
